listing_id,id,date,reviewer_id,reviewer_name,comments
84033,20524077,30/09/2014,15591546,Thuy Linh,"The location is ideal to go out in Palermo Soho and not too far away from the subway. The welcome was made by Luciana who was very clear in showing us the flat and making sure we will be at our ease. 
<br/>There is a laundry room however you need 4x$2 coins (to wash) and another $8 for drying. Believe me, we really struggled to find the $2 coins as there are quite rare so save them when you get them! This was the only downside of the flat!
<br/>Internet connection was very good as well as all the other amenities in the flat. 
<br/>Overall it was a great flat to do our tour of BA, definitely would recommend it!"
84033,21191378,13/10/2014,10507463,Katie,"The apartment is accurately described and is in a fantastic location in Palermo, easy walking distance to a great selection of bars and restaurants. It's ideal for the convention center and around 6 blocks from a subway. The apartment is very secure, safe and very well equipped.
<br/>
<br/>There are black out blinds in the bedroom, which is faced away from a main street so therefore relatively protected from street noise. 
<br/>
<br/>I would recommend to anyone wanting a stay in this area of Palermo. "
84033,21581550,20/10/2014,17979738,Matthew,"Nice quiet neighbourhood, close to main activities. Lovely place with an accurate description as to what it was.
<br/>Comfortable bed and all facilities that were required.
<br/>Luciana was really helpful in booking a car form the aiport for us and Manuela organised one on the way back.
<br/>Modern comfortable stay"
84033,24908504,04/01/2015,3215929,Suzanne,"This is a fantastic location in the heart of Palermo and close to Plaza Italia with buses and subway access.  We are a couple in our 60's and walked many places.  We really enjoyed the neighborhood with coffee shops (LatteNte on Thames) and the restaurants all within the area.  The apt has good light and it was always fun arriving home.  We stayed for 2 months in Nov and Dec, enjoyed the pool, the weight room and outside roof deck.  The roof deck was lovely in the late afternoon to sit out reading.  The house manager, Luciana, was so helpful.  "
84033,25264229,11/01/2015,20639517,Ben,"Great apartment, with super terrace.  Maria/Luciana were very accommodating on check-in and check-out times.  Excellent area, very buzzy.  Would highly recommend."
84033,26125300,04/02/2015,13728882,Alan,"On behalf of Maria, Luciana made us very welcome and gave us a comprehensive explanation of the setup. The apartment block itself is ultra-safe, good sized swimming pool and an easy walk to the metro. Many good restaurants dotted all around, supermarket only 5 mins.
<br/>
<br/>Apartment is excellent, everything you need, with the bonus of a large roof terrace, perfect after a swim! Highly recommended."
84033,27912893,15/03/2015,8943102,Clifford,"This is a great apartment in what we consider is the best area in BA.
<br/>This is our 5th - 5 week trip to BA in the past 6 years. The apartment is as pictured, very clean and well equipped. Appreciated the expresso maker, juicer and blender not usually found but so nice when staying for 5 weeks. Check in and out was very simple and on time. The area is simply the best as there is lots to do within walking distance and the D-Line offers easy access to many other nice areas for exploration. 
<br/>For those considering a trip but concerned about safety we have now spent 25 weeks in BA. We have walked many miles exploring and taking pictures and have never had a concern even returning from restaurents at night. Have used the subway over 100 times and as we are 76 and 68 are offered seats almost as soon as we get on. This sure does not happen in Vancouver, Canada!!
<br/>
<br/>"
84033,30071843,17/04/2015,20724405,Paul,"Great apartment in a pleasant area with plenty of restaurants nearby, a five block walk down to the Metro, but there were also plenty of buses that go from Plaza Italia to anywhere you want.  Very secure. The terrace upstairs was great for breakfasts and relaxing.  We were there more than three weeks and would stay there again.  The only thing we found difficulty with was getting enough coins for the washing machine, but we could take our washing to the launderette down the road and have it washed dried and ironed for about $3 a load."
84033,31289693,04/05/2015,26322216,Claire,"My husband and I had a wonderful stay here on our honeymoon! Fantastic location, everything as described, very secure and well equipped. Loved the terrace! Very friendly neighbors even accepted our lost luggage from our airline and brought it to our apartment."
84033,34029327,03/06/2015,244309,Imogen,"We had a great time in this apartment for 5 nights.  Maria and Luciana were fantastic with communication. Luciana gave a great rundown of the apartment when we checked in. The apartment is clean, modern and has all the amenities for a week long stay. Wifi is strong and the security on the building is very good. The apartment is in a convenient location for exploring the palermo soho area.  Supermarket and restaurants are close by. We would have stayed for the 2 nights when we came back to BA but they only do 3 nights stay. Thanks for having us!"
84033,40030562,27/07/2015,553555,Erik,"Excellent location convenient to good shopping and dining options as well as a few minutes walk to the subway. Perfect romantic getaway for two people with a large private terrace upstairs. Set back off an already quiet street overlooking a calm courtyard in a secure building. The grocery store, hardware store, and pharmacy we used were located within a few blocks. Communication with Maria was prompt and Luciana was very helpful and spoke good English. We also had no problem finding taxis, even when we had an early morning flight out."
84033,50637410,13/10/2015,22975834,Aidan,Great city apartment in a very vibrant part of town. Perfect for a couple and the host was excellent. Would highly recommend 
84033,52622714,31/10/2015,15974744,Daniel,"Excellent easy check in. Beautiful location in wonderful area of Palermo with many shops, restaurants, cafes close by and easy walk to subway and beautiful parks. The apartment was clean, modern, spacious, safe, quiet, with beautiful rooftop terrace exactly as described.would highly recommend and definitely would stay here again.easy communication with host, easy check out, and no problems."
84033,54383560,19/11/2015,37245089,Elizabeth,"La comunicación con Maria fue muy fluida y contesto a todas mis preguntas. El Check-in funciono perfectamente. El apartamento es exactamente como en el anuncio. El barrio es claramente muy lindo y el apartamento esta en el centro de todo (bares, restos, cerca del metro, parque....). La experiencia fue excelente. "
84033,54698799,23/11/2015,24930875,Mark,"Great apartment and great location.  Everyone was accommodating to my plans, great stay."
84033,55212640,29/11/2015,3719970,Larry,"Wonderful apartment!  The location was perfect, the private terrace sensational, the building very nice, and the apartment itself comfortable (and quite quiet).   Arrival and departure were handled very professionally.  I want to stay there again as soon as possible! "
84033,59193451,08/01/2016,35272638,Pedro,I just got back from Argentina and staying here. I can tell you we enjoyed our experience immensely wish we had more time.... Next time I will come back longer <br/>The host was very accommodating as we arrived very late to Argentina and the host was able to accommodate such a late entry  thanks Maria <br/>Also the accommodation was really nice and everything worked as expected and the location was very central to all Palermo bars. <br/>I have nothing but praises for this place and host and we had no issues all troubles at all all our needs were quickly resolved by the host. If you come here make sure you learn how to cook a nice asado (bbq) as they have a parilla which we didn't get a chance to use ... <br/>Thank you host Maria 
84033,69421277,11/04/2016,1098031,Jeffrey,"We enjoyed our time in Maria's apartment and found it very comfortable and well located in the Palermo Soho neighbourhood, close to restaurants, grocery stores and other amenities. The rooftop patio was great, with the couch area under cover so we were able to enjoy it even when it was not so nice outside. "
84033,88496349,24/07/2016,22208657,Arturo,"Viajamos con cierta frecuencia a Buenos Aires. Nos hemos hospedado en distintos apartamentos, pero este es uno de los mejores, sino el mejor. Está muy bien situado dentro de Palermo; el edificio es moderno y tiene facilidades como terraza para asados, piscina y gimnasio. Estábamos en invierno, pero en verano debe ser aún mejor. Muy recomendado."
84033,92658698,09/08/2016,3125163,Michel,Great Experience!
84033,96358176,22/08/2016,73374327,Roger,"This location in the middle of Palermo Soho is fantastic, and Maria made sure we had a great experience!"
